TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
409,0,0,0,0,0,0,11016,7808,6016,4224,0,0
410,0,0,0,0,0,0,11016,7808,6016,4224,0,0
411,0,0,0,0,0,0,0,0,6016,4224,3240,2152
412,0,0,0,0,0,0,0,0,6016,4224,3240,2152
413,0,0,0,0,0,0,0,0,6016,4224,3240,2152
414,0,0,0,0,0,0,0,0,6016,4224,3240,2152
415,0,0,0,0,0,0,0,0,6016,4224,3240,2152
416,0,0,0,0,0,0,0,0,6016,4224,3240,2152
417,0,0,0,0,0,0,0,0,0,4224,3240,2152
418,0,0,0,0,0,0,0,0,0,4224,3240,2152
419,0,0,0,0,0,0,0,0,0,0,3240,2152
420,0,0,0,0,0,0,0,0,0,0,3240,2152
421,16392,16392,16392,16392,0,0,0,0,0,0,0,0
422,16392,16392,16392,16392,0,0,0,0,0,0,0,0
423,16392,16392,0,16392,15112,0,0,0,0,0,0,0
424,16392,0,0,0,15112,11016,9224,0,0,0,0,0
425,0,0,0,0,15112,11016,9224,6016,0,0,0,0
426,0,0,0,0,15112,11016,9224,6016,0,0,0,0
427,0,0,0,0,0,0,9224,6016,4736,3240,0,0
428,0,0,0,0,0,0,0,6016,4736,3240,2152,0
429,0,0,0,0,0,0,0,6016,4736,3240,2152,0
430,0,0,0,0,0,0,0,6016,4736,3240,2152,0
431,0,0,0,0,0,0,0,6016,4736,3240,2152,0
432,0,0,0,0,0,0,0,6016,4736,3240,2152,0
433,0,0,0,0,0,0,0,6016,4736,3240,2152,0
434,0,0,0,0,0,0,0,6016,4736,3240,2152,0
435,0,0,0,0,0,0,0,6016,4736,3240,2152,0
436,0,0,0,0,0,0,0,0,4736,3240,2152,1352
437,0,0,0,0,0,0,0,0,4736,3240,2152,1352
438,0,0,0,0,0,0,0,0,4736,3240,2152,1352
439,0,0,0,0,0,0,0,0,4736,3240,2152,1352
440,0,0,0,0,0,0,0,0,4736,3240,2152,1352
441,16392,16392,16392,15112,0,0,0,0,0,0,0,0
442,16392,16392,16392,15112,0,0,0,0,0,0,0,0
443,16392,16392,0,15112,13064,0,0,0,0,0,0,0
444,0,16392,0,0,13064,11016,7808,0,0,0,0,0
445,0,16392,0,0,13064,11016,7808,0,0,0,0,0
446,0,0,0,0,13064,11016,7808,4736,0,0,0,0
447,0,0,0,0,13064,0,7808,4736,4224,0,0,0
448,0,0,0,0,0,0,7808,4736,4224,3240,0,0
449,0,0,0,0,0,0,7808,4736,4224,3240,0,0
450,0,0,0,0,0,0,7808,4736,4224,3240,0,0
451,0,0,0,0,0,0,7808,4736,4224,3240,0,0
452,0,0,0,0,0,0,0,4736,4224,3240,1352,0
453,0,0,0,0,0,0,0,4736,4224,3240,1352,0
454,0,0,0,0,0,0,0,4736,4224,3240,1352,0
455,0,0,0,0,0,0,0,4736,4224,3240,1352,0
456,0,0,0,0,0,0,0,4736,4224,3240,1352,0
457,0,0,0,0,0,0,0,4736,4224,3240,1352,0
458,0,0,0,0,0,0,0,4736,4224,3240,1352,0
459,0,0,0,0,0,0,0,4736,4224,3240,1352,0
460,0,0,0,0,0,0,0,0,4224,3240,1352,1352
461,16392,16392,16392,15112,0,0,0,0,0,0,0,0
462,16392,16392,16392,15112,0,0,0,0,0,0,0,0
463,16392,16392,16392,15112,0,0,0,0,0,0,0,0
464,16392,16392,0,15112,13064,0,0,0,0,0,0,0
465,16392,0,0,0,13064,9224,6016,0,0,0,0,0
466,0,0,0,0,13064,9224,6016,4736,0,0,0,0
467,0,0,0,0,13064,9224,6016,4736,0,0,0,0
468,0,0,0,0,13064,9224,6016,4736,0,0,0,0
469,0,0,0,0,13064,9224,6016,4736,0,0,0,0
470,0,0,0,0,0,9224,6016,4736,3240,0,0,0
471,0,0,0,0,0,9224,6016,4736,3240,0,0,0
472,0,0,0,0,0,0,0,4736,3240,2152,1352,0
473,0,0,0,0,0,0,0,4736,3240,2152,1352,0
474,0,0,0,0,0,0,0,4736,3240,2152,1352,0
