TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
2917,0,1352,9224,0,0,0,0,0,0,11016,0,2152
2918,0,1352,9224,16392,3240,0,0,0,0,0,0,0
2919,0,0,0,0,0,3240,16392,7808,1352,0,0,0
2920,0,1352,9224,0,0,0,0,0,0,11016,0,2152
2921,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2922,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2923,9224,0,0,0,0,0,0,0,0,13064,15112,1352
2924,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2925,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2926,9224,0,0,0,0,0,0,0,0,13064,15112,1352
2927,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2928,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2929,9224,0,0,0,0,0,0,0,0,13064,15112,1352
2930,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2931,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2932,9224,0,0,0,0,0,0,0,0,13064,15112,1352
2933,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2934,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2935,9224,0,0,0,0,0,0,0,0,13064,15112,1352
2936,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2937,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2938,0,1352,9224,0,0,0,0,0,0,13064,0,1352
2939,0,1352,9224,16392,2152,0,0,0,0,0,0,0
2940,0,0,0,0,0,4224,16392,6016,1352,0,0,0
2941,9224,0,0,0,0,0,0,0,0,13064,13064,1352
2942,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2943,0,0,0,0,0,4224,16392,4736,1352,0,0,0
2944,9224,0,0,0,0,0,0,0,0,13064,13064,1352
2945,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2946,0,0,0,0,0,4224,16392,4736,1352,0,0,0
2947,9224,0,0,0,0,0,0,0,0,13064,13064,1352
2948,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2949,0,0,0,0,0,4224,16392,4736,1352,0,0,0
2950,9224,0,0,0,0,0,0,0,0,13064,13064,1352
2951,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2952,0,0,0,0,0,4224,16392,4736,1352,0,0,0
2953,9224,1352,0,0,0,0,0,0,0,13064,0,1352
2954,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2955,0,0,0,0,0,4224,16392,4736,1352,0,0,0
2956,9224,1352,0,0,0,0,0,0,0,13064,0,1352
2957,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2958,0,0,0,0,0,4224,16392,4736,1352,0,0,0
2959,9224,1352,0,0,0,0,0,0,0,13064,0,1352
2960,0,1352,11016,15112,2152,0,0,0,0,0,0,0
2961,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2962,7808,0,0,0,0,0,0,0,0,15112,11016,1352
2963,0,1352,11016,15112,1352,0,0,0,0,0,0,0
2964,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2965,7808,0,0,0,0,0,0,0,0,15112,11016,1352
2966,0,1352,11016,15112,1352,0,0,0,0,0,0,0
2967,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2968,7808,0,0,0,0,0,0,0,0,15112,11016,1352
2969,0,1352,11016,15112,1352,0,0,0,0,0,0,0
2970,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2971,7808,0,0,0,0,0,0,0,0,15112,11016,1352
2972,0,1352,11016,15112,1352,0,0,0,0,0,0,0
2973,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2974,7808,1352,0,0,0,0,0,0,0,15112,0,1352
2975,0,1352,11016,15112,1352,0,0,0,0,0,0,0
2976,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2977,7808,1352,0,0,0,0,0,0,0,15112,0,1352
2978,0,1352,11016,15112,1352,0,0,0,0,0,0,0
2979,0,0,0,0,0,4736,16392,4736,2152,0,0,0
2980,7808,1352,0,0,0,0,0,0,0,15112,0,1352
2981,0,1352,13064,13064,1352,0,0,0,0,0,0,0
2982,0,0,0,0,0,6016,16392,4224,2152,0,0,0
2983,7808,0,0,0,0,0,0,0,0,16392,9224,1352
2984,0,1352,13064,13064,1352,0,0,0,0,0,0,0
2985,0,0,0,0,0,6016,16392,4224,2152,0,0,0
2986,7808,0,0,0,0,0,0,0,0,16392,9224,1352
2987,0,1352,13064,13064,1352,0,0,0,0,0,0,0
2988,0,0,0,0,0,6016,16392,4224,2152,0,0,0
2989,7808,0,0,0,0,0,0,0,0,16392,9224,1352
2990,0,1352,13064,13064,1352,0,0,0,0,0,0,0
2991,0,0,0,0,0,6016,16392,4224,2152,0,0,0
2992,7808,0,0,0,0,0,0,0,0,16392,9224,1352
2993,0,1352,13064,13064,1352,0,0,0,0,0,0,0
2994,0,0,0,0,0,6016,16392,4224,2152,0,0,0
2995,7808,0,0,0,0,0,0,0,0,16392,9224,1352
