TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
4845,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4846,16392,18960,16392,18960,0,0,0,0,0,0,0,0
4847,0,0,0,0,9224,11016,11016,4736,0,0,0,0
4848,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4849,16392,18960,16392,18960,0,0,0,0,0,0,0,0
4850,0,0,0,0,9224,11016,11016,4736,0,0,0,0
4851,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4852,16392,18960,16392,18960,0,0,0,0,0,0,0,0
4853,0,0,0,0,9224,11016,11016,4736,0,0,0,0
4854,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4855,16392,18960,16392,18960,0,0,0,0,0,0,0,0
4856,0,0,0,0,9224,11016,11016,4736,0,0,0,0
4857,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4858,16392,18960,16392,18960,0,0,0,0,0,0,0,0
4859,0,0,0,0,9224,11016,11016,4736,0,0,0,0
4860,0,0,0,0,0,0,0,0,2152,2152,1352,2152
4861,17424,15112,15112,15112,0,0,0,0,0,0,0,0
4862,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4863,0,0,0,0,0,0,0,0,848,3240,3240,2152
4864,17424,15112,15112,15112,0,0,0,0,0,0,0,0
4865,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4866,0,0,0,0,0,0,0,0,848,3240,3240,2152
4867,17424,15112,15112,15112,0,0,0,0,0,0,0,0
4868,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4869,0,0,0,0,0,0,0,0,848,3240,3240,2152
4870,17424,15112,15112,15112,0,0,0,0,0,0,0,0
4871,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4872,0,0,0,0,0,0,0,0,848,3240,3240,2152
4873,17424,15112,15112,15112,0,0,0,0,0,0,0,0
4874,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4875,0,0,0,0,0,0,0,0,848,3240,3240,2152
4876,17424,15112,15112,15112,0,0,0,0,0,0,0,0
4877,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4878,0,0,0,0,0,0,0,0,848,3240,3240,2152
4879,0,0,15112,15112,9224,7808,0,0,0,0,0,0
4880,0,0,0,0,9224,7808,11016,6016,0,0,0,0
4881,15112,0,0,0,0,0,0,0,0,2152,3240,848
4882,15112,13064,15112,15112,0,0,0,0,0,0,0,0
4883,0,0,0,0,4736,4736,6016,4736,0,0,0,0
4884,15112,0,0,0,0,0,0,0,0,2152,3240,848
4885,15112,13064,15112,15112,0,0,0,0,0,0,0,0
4886,0,0,0,0,4736,4736,6016,4736,0,0,0,0
4887,15112,0,0,0,0,0,0,0,0,2152,3240,848
4888,15112,13064,15112,15112,0,0,0,0,0,0,0,0
4889,0,0,0,0,4736,4736,6016,4736,0,0,0,0
4890,15112,0,0,0,0,0,0,0,0,2152,3240,848
4891,0,13064,15112,15112,4736,0,0,0,0,0,0,0
4892,0,0,0,0,4736,4736,6016,4736,0,0,0,0
4893,0,13064,0,0,0,0,0,0,0,2152,3240,848
4894,0,13064,15112,15112,4736,0,0,0,0,0,0,0
4895,0,0,0,0,4736,4736,6016,4736,0,0,0,0
4896,0,13064,0,0,0,0,0,0,0,2152,3240,848
4897,0,13064,15112,15112,4736,0,0,0,0,0,0,0
4898,0,0,0,0,4736,4736,6016,4736,0,0,0,0
4899,0,0,15112,0,0,0,0,0,0,2152,3240,848
4900,0,0,0,15112,4736,4736,6016,0,0,0,0,0
4901,0,0,0,0,4736,9224,6016,7808,0,0,0,0
4902,0,0,0,0,0,0,0,0,1352,848,848,1352
4903,17424,16392,18960,16392,0,0,0,0,0,0,0,0
4904,0,0,0,0,4736,9224,6016,7808,0,0,0,0
4905,0,0,0,0,0,0,0,0,1352,848,848,1352
4906,17424,16392,18960,16392,0,0,0,0,0,0,0,0
