TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
414,0,0,0,0,0,0,0,0,6016,4736,4736,9224
415,4736,4736,7808,9224,0,0,0,0,0,0,0,0
416,0,0,0,0,9224,4736,4736,9224,0,0,0,0
417,0,0,0,0,0,0,0,0,6016,4736,4736,9224
418,4736,4736,7808,9224,0,0,0,0,0,0,0,0
419,0,0,0,0,9224,4736,4736,9224,0,0,0,0
420,0,0,0,0,0,0,0,0,6016,4736,4736,9224
421,6016,7808,4736,9224,0,0,0,0,0,0,0,0
422,0,0,0,0,9224,9224,7808,9224,0,0,0,0
423,0,0,0,0,0,0,0,0,7808,4736,6016,9224
424,6016,7808,4736,9224,0,0,0,0,0,0,0,0
425,0,0,0,0,9224,9224,7808,9224,0,0,0,0
426,0,0,0,0,0,0,0,0,7808,4736,6016,9224
427,6016,7808,4736,9224,0,0,0,0,0,0,0,0
428,0,0,0,0,9224,9224,7808,9224,0,0,0,0
429,0,0,0,0,0,0,0,0,7808,4736,6016,9224
430,6016,7808,4736,9224,0,0,0,0,0,0,0,0
431,0,0,0,0,9224,4736,6016,7808,0,0,0,0
432,0,0,0,0,0,0,0,0,7808,9224,9224,7808
433,4736,4736,6016,4736,0,0,0,0,0,0,0,0
434,0,0,0,0,9224,4736,6016,7808,0,0,0,0
435,0,0,0,0,0,0,0,0,7808,9224,9224,7808
436,4736,4736,6016,4736,0,0,0,0,0,0,0,0
437,0,0,0,0,9224,4736,6016,7808,0,0,0,0
438,0,0,0,0,0,0,0,0,7808,9224,9224,7808
439,4736,4736,6016,4736,0,0,0,0,0,0,0,0
440,0,0,0,0,9224,4736,6016,7808,0,0,0,0
441,0,0,0,0,0,0,0,0,7808,7808,6016,4736
442,9224,9224,4736,9224,0,0,0,0,0,0,0,0
443,0,0,0,0,4736,9224,6016,6016,0,0,0,0
444,0,0,0,0,0,0,0,0,7808,7808,6016,4736
445,9224,9224,4736,9224,0,0,0,0,0,0,0,0
446,0,0,0,0,4736,9224,6016,6016,0,0,0,0
447,0,0,0,0,0,0,0,0,7808,7808,6016,4736
448,9224,9224,4736,9224,0,0,0,0,0,0,0,0
449,0,0,0,0,4736,9224,6016,6016,0,0,0,0
450,0,0,0,0,0,0,0,0,7808,7808,6016,4736
451,6016,4736,9224,7808,0,0,0,0,0,0,0,0
452,0,0,0,0,9224,4736,4736,9224,0,0,0,0
453,0,0,0,0,0,0,0,0,4736,7808,6016,7808
454,6016,4736,9224,7808,0,0,0,0,0,0,0,0
455,0,0,0,0,9224,4736,4736,9224,0,0,0,0
456,0,0,0,0,0,0,0,0,4736,7808,6016,7808
457,6016,4736,9224,7808,0,0,0,0,0,0,0,0
458,0,0,0,0,9224,4736,4736,9224,0,0,0,0
459,0,0,0,0,0,0,0,0,4736,7808,6016,7808
460,6016,4736,9224,7808,0,0,0,0,0,0,0,0
461,0,0,0,0,9224,9224,7808,7808,0,0,0,0
462,0,0,0,0,0,0,0,0,7808,6016,9224,6016
463,6016,9224,7808,6016,0,0,0,0,0,0,0,0
464,0,0,0,0,9224,9224,7808,7808,0,0,0,0
465,0,0,0,0,0,0,0,0,7808,6016,9224,6016
466,6016,9224,7808,6016,0,0,0,0,0,0,0,0
467,0,0,0,0,9224,9224,7808,7808,0,0,0,0
468,0,0,0,0,0,0,0,0,7808,6016,9224,6016
469,6016,9224,7808,6016,0,0,0,0,0,0,0,0
470,0,0,0,0,9224,9224,7808,7808,0,0,0,0
471,0,0,0,0,0,0,0,0,4736,7808,6016,9224
472,9224,7808,4736,9224,0,0,0,0,0,0,0,0
473,0,0,0,0,6016,9224,7808,4736,0,0,0,0
474,0,0,0,0,0,0,0,0,4736,7808,6016,9224
475,9224,7808,4736,9224,0,0,0,0,0,0,0,0
476,0,0,0,0,6016,9224,7808,4736,0,0,0,0
477,0,0,0,0,0,0,0,0,4736,7808,6016,9224
478,9224,7808,4736,9224,0,0,0,0,0,0,0,0
479,0,0,0,0,6016,9224,7808,4736,0,0,0,0
480,0,0,0,0,0,0,0,0,4736,7808,6016,9224
481,9224,4736,4736,9224,0,0,0,0,0,0,0,0
482,0,0,0,0,7808,4736,4736,6016,0,0,0,0
