TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
287,0,0,0,9224,0,9224,0,0,0,9224,9224,0
288,0,0,0,0,0,9224,7808,0,0,9224,0,7808
289,6016,0,6016,0,0,0,0,0,0,9224,9224,0
290,0,0,0,9224,0,9224,7808,0,0,9224,0,0
291,0,6016,0,0,9224,0,0,0,0,9224,0,9224
292,0,0,0,0,9224,0,0,0,7808,9224,0,9224
293,0,6016,0,0,9224,0,0,0,0,9224,0,9224
294,0,0,0,0,9224,0,0,0,7808,9224,0,9224
295,0,6016,6016,0,9224,0,0,0,0,0,0,9224
296,0,0,6016,0,0,0,0,0,7808,9224,0,9224
297,0,6016,0,0,9224,0,0,0,7808,0,0,9224
298,0,0,6016,0,9224,0,0,0,0,9224,0,9224
299,0,6016,0,0,0,0,0,0,7808,9224,0,9224
300,0,6016,6016,0,9224,0,0,0,7808,0,0,0
301,0,9224,7808,0,0,0,0,9224,0,0,9224,0
302,0,9224,7808,9224,0,0,0,9224,0,0,0,0
303,0,9224,7808,0,0,0,0,9224,0,0,9224,0
304,0,9224,7808,9224,0,0,0,9224,0,0,0,0
305,0,9224,7808,0,0,0,0,9224,0,0,9224,0
306,0,9224,7808,9224,0,0,0,9224,0,0,0,0
307,0,9224,7808,0,0,0,0,9224,0,0,9224,0
308,0,9224,7808,9224,0,0,0,9224,0,0,0,0
309,0,9224,7808,0,0,0,0,9224,0,0,9224,0
310,0,9224,0,9224,0,0,0,9224,7808,0,0,0
311,0,0,9224,0,0,0,7808,0,0,9224,9224,0
312,0,0,9224,0,0,0,7808,0,7808,9224,0,0
313,0,0,9224,0,0,0,7808,0,0,9224,9224,0
314,0,0,9224,0,0,0,7808,0,7808,9224,0,0
315,0,0,9224,0,0,0,7808,0,7808,0,9224,0
316,0,7808,9224,0,0,0,7808,0,0,9224,0,0
317,4736,0,9224,0,0,0,7808,0,0,0,9224,0
318,0,0,9224,0,0,0,7808,0,7808,9224,0,0
319,4736,7808,9224,0,0,0,7808,0,0,0,0,0
320,0,0,9224,0,0,0,0,0,7808,9224,9224,0
321,6016,9224,0,0,0,9224,0,9224,0,0,0,0
322,6016,9224,0,9224,0,9224,0,0,0,0,0,0
323,6016,0,0,9224,0,9224,0,9224,0,0,0,0
324,6016,9224,0,0,0,9224,0,9224,0,0,0,0
325,6016,9224,0,9224,0,9224,0,0,0,0,0,0
326,6016,0,0,9224,0,9224,0,9224,0,0,0,0
327,6016,9224,0,0,0,9224,0,9224,0,0,0,0
328,0,9224,0,9224,0,9224,0,0,0,0,0,7808
329,6016,0,0,0,0,9224,0,9224,0,0,0,7808
330,6016,9224,0,9224,0,9224,0,0,0,0,0,0
331,9224,0,9224,0,9224,0,7808,0,0,0,0,0
332,9224,0,0,0,9224,0,7808,0,0,9224,0,0
333,9224,0,9224,0,9224,0,0,0,0,9224,0,0
334,9224,0,9224,0,9224,0,7808,0,0,0,0,0
335,9224,0,0,0,9224,0,7808,0,0,9224,0,0
336,9224,0,9224,0,9224,0,0,0,0,9224,0,0
337,9224,0,9224,0,9224,0,7808,0,0,0,0,0
338,9224,0,0,0,9224,0,7808,0,0,9224,0,0
339,9224,0,9224,0,9224,0,0,0,0,9224,0,0
340,9224,0,9224,0,9224,0,7808,0,0,0,0,0
341,0,0,0,9224,7808,0,7808,0,0,0,0,6016
342,0,0,0,9224,7808,0,7808,0,0,0,0,6016
343,0,0,0,9224,7808,0,7808,0,0,0,0,6016
344,0,0,7808,9224,0,0,7808,0,0,0,0,6016
345,0,0,0,9224,7808,0,7808,0,0,0,0,6016
346,0,0,7808,9224,0,0,7808,0,0,0,0,6016
347,0,0,7808,9224,7808,0,7808,0,0,0,0,0
348,0,0,0,9224,7808,0,7808,0,0,0,0,6016
349,0,0,7808,9224,0,0,7808,6016,0,0,0,0
350,0,0,0,9224,7808,0,7808,0,0,0,0,6016
351,0,0,0,0,9224,0,9224,0,9224,9224,0,0
352,0,0,0,9224,0,0,9224,0,9224,9224,0,0
353,0,0,0,0,9224,0,9224,0,9224,9224,0,0
354,0,0,0,9224,9224,0,0,0,9224,9224,0,0
355,0,0,0,9224,0,0,9224,0,9224,9224,0,0
356,0,0,0,0,9224,0,9224,0,9224,9224,0,0
357,0,0,0,9224,0,0,0,0,9224,9224,6016,0
358,0,0,0,0,9224,0,9224,0,9224,9224,0,0
359,0,0,0,9224,0,0,0,0,9224,9224,6016,0
360,0,0,0,0,9224,0,9224,0,9224,9224,0,0
361,9224,7808,0,0,0,9224,0,0,0,0,0,9224
362,9224,0,0,0,0,9224,0,0,0,0,7808,9224
363,9224,7808,0,0,0,9224,0,0,0,0,0,9224
364,9224,0,0,0,0,9224,0,0,0,0,7808,9224
365,9224,7808,0,0,0,9224,0,0,0,0,0,9224
366,9224,0,0,0,0,9224,0,0,0,0,7808,9224
367,9224,7808,0,0,0,9224,0,0,0,0,0,9224
368,9224,0,0,0,0,9224,0,0,0,0,7808,9224
369,9224,7808,0,0,0,9224,0,0,0,0,7808,0
370,9224,7808,0,0,0,9224,0,0,0,0,0,9224
371,9224,0,0,0,0,9224,0,0,7808,0,7808,0
372,9224,0,0,0,0,9224,0,0,7808,0,7808,0
373,9224,0,0,0,0,9224,0,0,7808,0,7808,0
374,9224,0,0,0,0,0,0,6016,7808,0,7808,0
375,0,0,0,0,9224,9224,9224,6016,0,0,0,0
376,9224,0,0,0,9224,0,0,0,7808,0,7808,0
377,0,0,0,0,0,9224,9224,6016,0,0,7808,0
378,9224,0,0,0,9224,0,9224,0,7808,0,0,0
379,9224,0,0,0,0,9224,0,6016,0,0,7808,0
380,0,0,0,0,9224,9224,9224,0,7808,0,0,0
381,0,0,7808,0,0,0,0,9224,9224,9224,0,0
382,0,0,7808,0,0,0,0,9224,9224,9224,0,0
383,0,0,7808,0,0,0,0,9224,9224,9224,0,0
384,0,0,7808,0,0,0,0,9224,9224,0,0,7808
385,0,0,0,0,0,0,0,9224,9224,9224,0,7808
386,0,0,7808,0,0,0,0,9224,9224,9224,0,0
387,0,0,0,0,0,0,9224,9224,9224,0,0,7808
388,0,0,7808,0,0,0,9224,9224,0,9224,0,0
389,0,0,7808,0,0,0,0,9224,9224,0,0,7808
390,0,0,0,0,0,0,9224,9224,0,9224,0,7808
391,7808,0,0,0,0,7808,0,0,7808,7808,0,0
392,7808,0,0,0,0,7808,0,0,7808,7808,0,0
393,7808,0,0,0,0,7808,0,0,7808,7808,0,0
394,7808,4736,0,0,0,7808,0,0,7808,0,0,0
395,7808,4736,0,0,0,7808,0,0,0,7808,0,0
396,7808,0,0,0,0,7808,0,0,7808,7808,0,0
397,7808,4736,0,0,0,7808,0,0,7808,0,0,0
398,7808,0,0,0,0,7808,0,6016,0,7808,0,0
399,7808,4736,0,0,0,7808,0,0,7808,0,0,0
400,7808,0,0,0,0,7808,0,6016,0,7808,0,0
401,0,9224,0,9224,0,0,9224,0,0,0,7808,0
402,0,9224,0,9224,0,0,9224,0,0,0,7808,0
403,0,9224,0,9224,0,0,9224,0,0,0,7808,0
404,0,9224,0,9224,0,0,9224,0,0,0,7808,0
405,0,9224,0,9224,0,0,9224,0,0,0,7808,0
406,0,9224,0,9224,0,0,9224,0,0,0,7808,0
407,0,9224,0,9224,0,0,0,0,0,9224,7808,0
408,0,9224,0,9224,0,0,9224,0,0,0,7808,0
409,0,9224,0,9224,0,0,0,0,0,9224,7808,0
410,0,9224,0,9224,0,0,9224,0,0,0,7808,0
411,0,0,7808,0,9224,0,0,9224,0,0,0,9224
412,0,0,7808,0,9224,0,0,9224,0,0,0,9224
413,0,0,7808,0,9224,0,0,9224,0,0,0,9224
414,0,0,7808,0,9224,0,0,9224,0,0,0,9224
415,0,0,7808,0,9224,0,0,9224,0,0,0,9224
416,0,0,0,9224,9224,0,0,9224,0,0,0,9224
417,0,0,7808,0,9224,0,0,9224,0,0,0,9224
418,0,0,0,9224,9224,0,0,9224,0,0,0,9224
419,0,0,7808,0,9224,0,0,9224,0,0,0,9224
420,0,0,0,9224,9224,0,0,9224,0,0,0,9224
421,0,7808,0,9224,0,9224,0,0,0,0,0,9224
422,0,7808,0,0,0,9224,0,9224,0,0,0,9224
423,0,0,0,9224,9224,9224,0,0,0,0,0,9224
424,0,7808,0,0,9224,9224,0,9224,0,0,0,0
425,0,7808,0,9224,0,9224,0,0,0,0,0,9224
426,0,0,0,9224,9224,9224,0,9224,0,0,0,0
427,0,7808,0,0,0,0,0,9224,7808,0,0,9224
428,0,0,0,9224,9224,9224,0,0,7808,0,0,0
429,0,7808,0,0,9224,0,0,9224,0,0,0,9224
430,0,0,0,9224,0,9224,0,0,7808,0,0,9224
431,0,0,0,0,9224,0,0,0,7808,9224,9224,0
432,0,0,0,0,9224,0,0,0,7808,9224,9224,0
433,0,0,0,0,9224,0,0,0,7808,9224,9224,0
434,0,0,6016,0,9224,0,0,0,0,9224,9224,0
435,0,0,6016,0,0,0,0,0,7808,9224,9224,0
436,0,0,0,0,9224,0,0,0,7808,9224,9224,0
437,0,0,6016,0,9224,0,0,0,0,9224,9224,0
438,0,0,0,0,0,0,0,7808,7808,9224,9224,0
439,0,0,6016,0,9224,0,0,0,0,9224,9224,0
440,0,0,0,0,0,0,0,0,7808,9224,9224,7808
